label,id,tweet
O,1389573975966167043,@ShobhaBJP @narendramodi @AmitShah @JPNadda @BJP4Chikmagalur Please work towards oxygen and ICU beds before that becomes an issue.
O,1389101030957219840,24 dead in Karnataka hospital due to oxygen shortage: Report  https://t.co/vkoqjn0WxH
O,1389062307745988611,@karanbirtinna @PiyushGoyal Let's hope lord has oxygen!
O,1388808797838209027,Embassy are asking help for oxygen from @sosiyc shows that the SPO2 level of BJP and it's Govt is lower than Congress Party. BJP can through all it's weight to win an election but can't win peoples confidence.
O,1389581750351790087,"Great data visualisation of how the COVID bed capacity and occupancy have caught up with each other in Delhi. #datavisualization #covidemergency  The dire Covid-19 hospital bed crisis in India's capital, Delhi — Quartz India  https://t.co/4zE91v8Caf"
N,1388714900785012743,"@GiveIndia  Hello, Oxygen cylinder needed  date : 02May 5. Oxygen level :  - 69% 6. attender mobile no : 9535356340 7. Requirement: oxygen cylinder and setup needed at home :No. 8 PM enclave, near mother dairy, Yelahanka new town. Bangalore - 65"
O,1388819375163990020,"If you are getting #vaccinated at any location across India, please do ask them when will they usually update the availability on CoWin for future dates. This would usually work well for private hospitals.  It will make it easier to convey when to check for next available dates."
N,1388492195678785537,"A female patients in Covid ward at JSS Hospital, Mysore Covid care facility require Oxygen, authorities to please come forward. Daniel Razini Sujata.  Patient Gaurdian: 9353662482  #SOSoxygen"
G,1388920853757267968,@akshitjain__ @duggal_nitish #Verified Beds with Oxygen are available in- 1. Sapthagiri hospital 2. East point hospital (9448533925) 3. Sri lakshmi multi speciality hospital Chandana layout 080 - 23588311 #ICU BEDS are available in: Akash Hospital (9448185671) #CovidIndia #COVID19India  Try whatsapp as well
G,1388383826695491585,"#Delhi #Oxygen Refill Available:  Address: E37 ,Block E, Motinagar ,Delhi   (Submit your cylinder and get refilled in 4 Hrs)  DM for Contact   #Verified  https://t.co/arAOZjTdN9"
O,1389903320014327810,"@ndtv @Tejasvi_Surya , diverting chamrajnagar tragedy and other murder by govt to a communal politics isn’t the solution. You &amp; your govt are equally responsible for every death due to shortage of Oxygen or Medicine anywhere in Karnataka #DiaperSuryaExposed"
O,1389767086256189444,💕😭🙏🏼அரசியல்வாதிகளுக்கு சிம்ம சொப்பனமாகத் திகழ்ந்த... சமூக ஆர்வலர் டிராபிக் ராமசாமி காலமானார் | social activist traffic Ramasamy passed away in Chennai Rajiv Gandhi hospital - Tamil Oneindia  https://t.co/qk6pVpNI6A
O,1388853554383790082,@DrSJaishankar @MoHFW_INDIA @drharshvardhan @AmitShah Are there any remedial measures taken after embassy SOSed to private individuals for Oxygen. Can the ministry of health and MEA not setup a helpline for embassies to reach out. What is stopping @MoHFW_INDIA to
O,1389294426653007872,Hope to see these people don't get ambulance service when they are dying. Such a hopless people
O,1388799810774343680,"12 COVID-19 Patients, Including Doctor, Die Due To Oxygen Shortage In Delhi Hospital  https://t.co/Irjdt0ZQ6y"
O,1389582721983291395,"What does the hospitals expect the helpless patients to do, if they are asked to search for other hospitals, when they well know that every hospital is facing the same oxygen supply issue. They cannot absolve themselves of their responsibilitiesby telling the patients to vacate."
G,1389159624578789378,"@GotamaGowda Oxygen concentrators available on rent, 8317320166 🫁🫁 Whatsapp the given number and provide the necessary details which you will be asked for."
O,1389931476691546115,"Two BJP leaders doing the work needed but with frills and objectionable Intent   Yogi inaugurating a oxygen plant but with balloons and stuff, nothing celebratory right now  Mr Surya doing an expose but then giving it a biased, communal spin.   Self problem aggregators 😅😅"
N,1388911061101862915,@DrKumarVishwas My friend’s whole family is infected and he urgently needs oxygen cylinder.He stays in dwarka .Please help.He is in urgent urgent need.Please help sir
O,1389474440258351109,"Dr. Ranjan Pai, Chairman, Manipal Education and Medical Group (MEMG), and Dr. H Sudarshan Ballal, Chairman, Manipal Hospitals, talk about the merger with Columbia Asia and their aim to expand their footprints across the country.  https://t.co/7tnlSlYZER #ManipalHospitals"
N,1390134419923509254,"@mepratap @JoshiPralhad Hi Sri my friends dad in Govt hospital Hubli his Oxy level is below 70 &amp; looking for ISU ventilator bed in Hubli/Dharwad. Last week his elder brother died, his mom also positive, he also in personal oxy kit @ home. please help. contact Manju 7338510726"
O,1388392850233061378,"@snehamordani All in Delhi  Tweet :  1) Local MLA full name 2) Attendant mobile ( WhatsApp )  If you need Oxygen , Bed   Let us hold one MLA responsible for HELP  Medicines use AAP Volunteers in Hospital who should wear AAP Cap   Reduce Many people running around  @ArvindKejriwal @msisodia"
O,1388771049894944770,"Looking at victory celebrations across the states, one would think we have delivered oxygen to all the hospitals in India.   #Covid19India #Elections2021"
O,1389209283879837702,@siddaramaiah Death due lack of oxygen should be considered state sponsored murder and not covid death. Government including all cabinet ministers should be held accountable for this catastrophe.
O,1389912980502970371,@Tejasvi_Surya Hi today morning we phoned 1912 n requested oxygen bed for my friend's mom and in the afternoon received call from 8123277548 and told bed is blocked and ambulance will come to pick no ambulance came even after 3 hrs. Now they are not responding.  BU 805925
O,1388965550131335173,@NeeraSondhi @SatyendarJain @ABPNews @ZeeNews @aajtak @republic Logo aise hi shaukh se Road pe mar rahe hai hospital wale yun hi baar baar twitter pe oxygen khatm ho rahi hai ye alert bhej rahe hai apna gyan apne paas rakho bhai aap aapko lgta hai government bhot kaam kar rahi hai bhot badhiya aapki soch aapko mubarak mujhe jo lga main boluga
O,1389557659422973957,"@PaiRaveen Hello Raveen, We regret the inconvenience caused. Please DM us your contact details, our team will get back to you as soon as possible."
O,1389105254554161156,"At Sant Nirankari COVID Center, patients with saturation more than 90 allowed without any Co-morbidity as they don't have oxygen beds &amp; provides oxygen using concentrators. Pls amplify 🙏 #Delhi #DelhiCovid #SOSDelhi #DelhiSOS #OxygenSOS #OxygenBeds #Beds #CovidIndia  #Verified  https://t.co/4NkbsyuUDL"
N,1388714625504485377,"@ketto Oxygen cylinder needed  date : 02May 5. Oxygen level :  - 69% 6. attender mobile no : 9535356340 7. Requirement: oxygen cylinder and setup needed at home :No. 8 PM enclave, near mother dairy, Yelahanka new town. Bangalore - 65"
N,1389981998823903232,"@ JaiGuruDev! Tejasvi Sir,Oxygen is required at Rajanandini hospital at Konankunte for Mahadev patient.kindly help to arrange.Grateful...Wife Pavitra 9739717516,attendant Manjula 7338321772 ,6363197679.BU number :718115 BU"
O,1388419567991414784,#AchheDin has no #Oxygen . #AtmNirbharBharat is now #AidNirbharBharat. #DigitalIndia failed to #CriticalIndia. But don't question Modi. #ModiDisasterForIndia
O,1389571281939357702,@swati_gs @_TibetanGirl_ They want us to discuss Bengal instead of Oxygen deaths &amp; Covid mismanagement. Don’t be fooled by the narrative shift.
O,1389700890018209793,"@Tejasvi_Surya First of all, that info is misinformation. People, pls check the actual site or at least read the screenshot before blindly believing and commenting.1200+ beds of those beds are pvt medical colleges and not hospitals and they aren't ICU beds which most people are looking for."
O,1389254950950096902,"Our outdated medical laws with no teeth, a useless crony MCI, corrupt government which makes it hell for anyone to start a hospital. Cost of running it is too high- sal to docs, land allotment, supplies, maintenance. It's a vicious trap."
O,1389930127681724416,"@mla_sudhakar @DHFWKA Sir, my parents are awaiting their second dose of covaxin in Bangalore. Appointments are booked in cowin portal to the hospitals that are available. But upon reaching the hospital, they come back home because the vaccine is out of stock. Please help"
O,1389583408255291393,@bijay0791 @42Shiv @peegeekay Apollo Hospital Sheshadripuram
O,1389632728052633601,"@mla_sudhakar @BSYBJP Continuous assessment is the only key for success, whether it’s a hospital bed or oxygen or vaccine."
O,1389278041700913152,@vickygowda_10 Spoke not there  Spoke with Brookfield hospital there also no
N,1388495974897696777,"@AAPMumbai @IAS_Rubal @AUThackeray @awwwnchal @srinivasiyc @AAPPune Patient Name: Abhishek Mishra Patient Age, Gender: 40 M Date when covid positive: 29-Apr-21 Oxygen Sat: 88 Current location: Pune Patient's Relative's Name &amp; No: 9654295721 Requirement: Ventilator @AAPPune Team"
O,1389548360252772357,"Shameless media, Instead of showing the death count like an IPL score &amp; the line near crematorium, show the recovery rate, where oxygen &amp; beds are available, where are the covid care &amp; necessary medications are available.   @tv9kannada @SUVARNANEWS24X7 @btvnewslive @publictvnews"
O,1388520214275379202,Shocking truth of Bengaluru Railway Hospital cought on camera  Video Link► https://t.co/zFnMDjWeCP  ಮೊಬೈಲ್‌ನಲ್ಲಿ ಸೆರೆಯಾದ ಬೆಂಗಳೂರಿನ ರೈಲ್ವೆ ಆಸ್ಪತ್ರೆ ಕರ್ಮಕಾಂಡ    #TV9Kannada #Bengaluru #RailwayHospital #oxygen #Doctors #crematoriums #Coronavirus #overwork #sanitizer #covid19  https://t.co/JSKjh3HLnH
O,1389874983141261313,"@Tejasvi_Surya @NandanNilekani Sir.... hospital use a triage process to prioritise patients, we need to segment patients into categories and then allocate beds. The same shd be applicable to current in-patients so extra space can be made available from the non-critical patients"
O,1388526427360821253,@Mrigyatrishna Haan bhai itna bura haal nahi dekha apni lifetime me...saw ppl crying in line of hospital... totally heart wrenching ☹️
O,1389153760954310657,ತನ್ನ ಮಾನ ಉಳಿಸಿಕೊಳ್ಳಲು Injunction ತೆಗೆದುಕೊಳ್ಳುವಾಗ ಇದ್ದ ಕಾಳಜಿ oxygen ಪೂರೈಕೆ ಮಾಡುವುದರಲ್ಲಿ ಇದ್ದಿದ್ದರೆ ಇವತ್ತು ಎಷ್ಟೊಜೀವಗಳಿಗೆ ಈ ತೊಂದರೆ ಆಗುತ್ತಿರಲಿಲ್ಲ. ಇನ್ನೂ ಅದೆಷ್ಟು ಅಮಾಯಕರು ಪ್ರಾಣ ಕಳೆದುಕೊಳ್ಳಬೇಕು..?  #ಆರೋಗ್ಯಮಂತ್ರಿ_ಸಾವನ್ನೇತಂದ್ರಿ #ResignSudhakar  @BSYBJP @mla_sudhakar  #teamkranthi
O,1389153588400648193,ತನ್ನ ಮಾನ ಉಳಿಸಿಕೊಳ್ಳಲು Injunction ತೆಗೆದುಕೊಳ್ಳುವಾಗ ಇದ್ದ ಕಾಳಜಿ oxygen ಪೂರೈಕೆ ಮಾಡುವುದರಲ್ಲಿ ಇದ್ದಿದ್ದರೆ ಇವತ್ತು ಎಷ್ಟೊಜೀವಗಳಿಗೆ ಈ ತೊಂದರೆ ಆಗುತ್ತಿರಲಿಲ್ಲ. ಇನ್ನೂ ಅದೆಷ್ಟು ಅಮಾಯಕರು ಪ್ರಾಣ ಕಳೆದುಕೊಳ್ಳಬೇಕು..?  #ಆರೋಗ್ಯಮಂತ್ರಿ_ಸಾವನ್ನೇತಂದ್ರಿ #ResignSudhakar  @BSYBJP @mla_sudhakar  #teamkranthi
O,1389637588273692672,"@AkhileshBagri Not sure of the engineering, but if we tell L&amp;T, BHEL, Tata and rest of the infra gang  can we only do 500 in 3 months - am sure we can triple it and move do PSA oxygen plant maitri by deepavali"
O,1388471851567833092,@devashak Wil he have the guts to ask a govt official or  in a hospital ? He is juts a barking dog . Don’t waste ur precious time on these creatures
O,1389514846555811840,Why is India facing Medical Oxygen shortage? ಆಕ್ಸಿಜನ್ ಸಮಸ್ಯೆ ಹೆಚ್ಚಾಗಲು ಕಾರಣವೇನು? | Secular tv  Video Linnk: https://t.co/l3BqAlGKm7  #Seculartv #India #MedicalOxygenshortage #Government #oxgencylinders #kannadanews #narendramodi  #yediyurappa  https://t.co/EtgVTk1Aio
O,1390163736833396740,"@RJPallavii This is not BBMP, this is through ambulance services. I can personally vouch for this since last 8 hrs"
O,1388748583357206530,@kar2905 Also connecting you to someone in Bangalore where you can supply food to the hospital directly. Message me soon
O,1389314217509941249,"Gujarat Model.  Ahmedabad's 900-bed Covid-19 hospital, set up jointly by the DRDO and the Bjp Gujarat government, which started functioning on 25th april 2021 has stopped admitting new patients due to lack of doctors, medical staff and shortage of oxygen.  https://t.co/adGtXtwzI1"
N,1389893311972868096,"@VK84015570 ,@bhatiamanu In Immediate need of ventilator with bed in Bangalore. Please amplify/help requesting for my uncle, tried different hospital but to no avail. BU Number: 860506 SRF ID : 2749700764977  https://t.co/W0hyiWhGaY"
O,1388565291383230465,"@kiranintouch @Offtejasvisurya @BBMPCOMM @peakbengaluru @sosiyc @BJYM @prajwalmanipal Remdesivir will help reduce the duration of the hospital stay. The alternative, dexamethasone will take longer for the healing process to complete in comparison.  Paucity of hospital beds is the problem plaguing us all today. This way his bed will go to someone else who needs it"
G,1389615265378226179,41) *AKASH HOSPITAL - SHEELAVANTA (9448185671)*  42) *PEOPLE'S TREE HOSPITAL - DR. SIDDAGANGIAH (9740984166)*  43) *SAPTAGIRI HOSPITAL - SHRIDHAR (9481425923)*  44) *M.S.RAMAIAH COLLEGE - SATISH S.R. (9448740101)*
O,1389783014255693824,"ಮೊಬೈಲ್​ ಚಾರ್ಜ್​ ಹಾಕೋಕೂ ದುಡ್ಡು ಕೊಡ್ಬೇಕು, ಡೈಪರ್​ ತಂದುಕೊಟ್ರೆ ಅದನ್ನೂ ಮಾರ್ತಾರೆ​, ಇವರೇ ನಮ್ಮಪ್ಪನ್ನ ಸಾಯಿಸಿದ್ದು: ಮಕ್ಕಳ ಆಕ್ರೋಶ  #COVID19 #patients #family #hospitals #Bengaluru #coronavirus    https://t.co/tfzanAj05y"
N,1390176404805865472,"#SOS DELHI Colleague's Father   MALE 55 Delhi Need ventilator bed. Male 55yrs, oxygen level: 10-20%. Please help if you have any leads"
N,1390139960867450883,@GautamGambhir ji🙏.. please help. Need ICU BED in Roorkee/Haridwar/Dehradun. Aap kisi ko jante ho jo help kar sake to badi meherbani hogi. We are not able to find a bed. Patient's oxygen level is decreasing even with full oxygen support.
N,1388825706721726466,@covidhelpblore           Need O+ blood plasma urgently from a Covid recovered patient. Details are below -  Name - Gitesh Gehani Hospital - Sparsh Yeshwanthpur SRF ID - 2952511293044 BU No - 664451 Mobile - 80073 79931
O,1389885931176484864,@SanjayKumarMul4 Please go to Jayanagar General Hospital at 7AM in the morning and collect the token. They will let you know when to reach the hospital for taking the dose. I got my parents vaccinated today the same way [for Covaxin 2nd Dose age 45+ only]
O,1389638004818337795,"There is elections, there is violence, there is blame game!  But where is Covid care ? Where is Oxygen supply ? Where is Second dose for 45+ citizens? This Administration has used it's complete resource for only election strategy, doesn't care about citizens #COVID"
O,1389886078170009600,"GoI is in better position to work out where goods, ventilators or #oxygen concentrators are best applied. Whatever we produce is at GoI's request. They tell us requirements, we work them through Indian #RedCross &amp; it's up to GoI to decide where it's best applied: #AllexEllis"
N,1389901663293480963,"Plasma required of any group on urgent bases.(14-90 days recovered person only) Patient admitted in Clearmedi Hospital Sector 15, Vasundhara Ghaziabad Contact  Shakti-09654160488 @SonuSood @GovindAgarwal_ @SoodFoundation @IlaajIndia @Srirajamathafo1 @NeetiGoel2 @sonusoodharish"
O,1388537101642178564,The oxygen that came from @KSA is relabelled in the name of @relianceindltd in #India #ShameonyouImpotentModi @MJALSHRIKA  https://t.co/Nv1LeN11vg
N,1389132180580831233,"@BBMPCOMM @CMofKarnataka @hd_kumaraswamy @Tejasvi_Surya @rajanna_rupesh   Pls help  ICU bed with Ventilator required immediately.  Date : 3rd May 2021 1. Patient Name : K P Subhashini  2. Age :  52 3. Area / Location : Vidyaranyapura, Bangalore 4. Symptoms : Fever, pains and dry"
O,1389552301669421059,"@PMOIndia Don’t bother about the threats from SC or Delhi HC . Make d Courts undrestand that there are many other Cities &amp; Towns &amp; in d country apart from Delhi ,where d Oxygen requirement is equally grave if not more serious . Eg : in Chamarajanagar  Dt Hospital in Karnataka, 24 COVID 1/2"
O,1389237895337152516,Why there is still a shortage of Oxygen and Vaccines? Why the govt is not putting everything it has into fixing these 2? Anger against govt is rising everywhere.  Fix now before its too late.   @narendramodi @AmitShah @drharshvardhan
O,1388454871750217737,Explained: Everything you need to know before buying an oxygen concentrator for home  https://t.co/ozYbWU6yYU via @IndianExpress
O,1389649513887932416,"@RajCMO @ashokgehlot51 @RajasthanCMO  @htTweets @aajtak @republic  No oxygen in RUHS CMS, will the nite bring more casualties? Can someone look into it on priority #OxygenShortage #OxygenCrisis"
N,1389553325385785347,"NEED ventilator BED IMMEDIATELY Ismail Sharif , Age:57, Male, covid19 +ve, B+ve,  SRF NO: 2952511796678 BU No: BU805020 Saturation level (SpO2):58 Need ventilator bed immediately. Contact: farhan: 8123340269 , 9620069906  Requested on May 4nd 2021 @ @awwwnchal @Raghu_Dixit"
O,1389233391405453312,@Gujju_Rocking @soundarya_20 Oxygen level got increased 😷
O,1389891630790893571,@historyogi There is enough production (so far) in India as well. The problem is logistics in getting the oxygen to the right places. That's where the authorities in India have failed.
