label,id,tweet
O,1389462569962856448,#Chamarajanagar  ಬೆನ್ನಲ್ಲೇ ಮತ್ತೊಂದು ಜಿಲ್ಲೆಯಲ್ಲೂ ಭೀಕರ ದುರಂತ..*   #oxygen ಸಿಗದೆ ನಾಲ್ವರು ರೋಗಿಗಳು ಬಲಿ.. #OxygenCrisis #OxygenShortage #Karnataka @mla_sudhakar @DHFWKA @BSYBJP @MoHFW_INDIA @PMOIndia  *ಈ ಸರಣಿ ಸಾವುಗಳಿಗೆ ಹೊಣೆ ಯಾರು..?*  https://t.co/RIXyjAHyqZ
N,1389524311405383680,A friend is in need of  Oxygen concentrators in Sarjapur. Genuine contacts please #Bangalore? #SOSBangalore #sosiyc @srinivasiyc
N,1389565714927734784,@ANKUBAKSHI @ankupande Requirement: Bed with Oxygen and Ventilator Location: Dehradoon-ONGC Hospital Contact name: Sameer Kumar Patient relationship: Father of Sameer Patient age: 85 Contact number: 09752771389
O,1389478768360583170,@rajakumaari @KanganaTeam @Twitter @TwitterIndia has asked her to go back and re-do her science subject in 10th std.  Enough of her BS on oxygen.
O,1388474108837384198,@MarthaVotesBlue That and all ok we don't have bed oxygen it his a health emergency in india coward people don't understand it roaming here and there
O,1389100604459343874,@Tejasvi_Surya hospital bed with ventilator required for an 85-year-old gentleman. Please help!
O,1388890133852688390,"@TheLostTechie Yeah, I spoke to them. They said the same. If it's not registered what's the process? Should we contact through hospital?"
O,1389261882649841664,"I see NGOs in India as defacto health insurance provider during crisis. Many are *providing* real support,  be it Concentrator or liquid oxygen."
O,1390122310141726720,Delhi hospital study finds 16 pc vaccinated individuals tested COVID positive - India TV News  https://t.co/NmXuw3boCd #diabetes #vingscommunity #news
O,1389846423252856838,"@CMofKarnataka We could also do it. Also, private hospitals should be given their vaccine quotas. Housing complexes can also organise vaccine drives. This will ease burden and more and more people can get vaccinated."
O,1389866562589396993,1/ 3  Here’s #SomeGoodNews - The severe shortage of oxygen across hospitals in India is being actively addressed by the good people at @swasthorg - a not-for-profit alliance of healthcare providers that has come together to coordinate their resources and response to COVID-19.
O,1389551552357036036,ಮಂಡ್ಯ ಜಿಲ್ಲೆಯಲ್ಲೂ ಶುರುವಾಯ್ತು ಆಕ್ಸಿಜನ್ ಕೊರತೆ; ಸಾರ್ವಜನಿಕರಲ್ಲಿ ಹೆಚ್ಚಿದ ಆತಂಕ  #coronavirus #Oxygen #mandya   https://t.co/ok07NqO701
N,1389811883100622848,@gurgaonpolice @DC_Gurugram @HTGurgaon  Please please help this patient get a bed in hospital. He is critical.   https://t.co/RtHfscGIDZ
O,1390141474407206913,"So instead of your religion rants, I Can you fix the administrative lapses  by the state government ( currently BJP). Scams at all places, right from the ambulance! #TejaswiSurya"
O,1388490138053976064,"Hi @OnePlus_Support Ever since the OnePlus Oxygen OS 11.0.0.2 upgrade, my phone has become dysfunctional. Most my apps including bank apps don't work. Youtube &amp; Whatsapp also crash. Really affecting my life at this point coz even alarm stopped working. Should I buy a new phone?"
N,1388964297745649665,@FaheemYounus Oxygen saturation down to 40..what do we do Doc
N,1388798956897898500,Friends relative urgently required ICU oxygen bed in hospital #Delhi   Patient name- Yashoda Devi  Oxygen saturation- 76  Contact number- 9999593204 Place : Delhi NCR Please help @AdityaRajKaul  @CMODelhi @drharshvardhan #ICUBed  #OxygenBeds  #Oxygen
O,1388506636256382978,@rohini_sgh @Ahmedshabbir20 Absolutely and @ArvindKejriwal is that person. Instead of building Oxygen Plants..  he was busy in building toilets and providing wifi to criminals at Delhi borders... He was busy coming on all news channels with Paid advertisements.
O,1389614685876486146,"See the number of  icu bed and number Ventilator bed we have in bengaluru, see the number of cases we are getting, it's clear that they are not enough. @Tejasvi_Surya is so naive that he want us to belive there were enough bed and bbmp mismanaged it..  I never see more stupid guy"
O,1388938847250042880,@igautambiswas @virsanghvi Sir decentralised approach is needed.  Private hospitals should be allowed to all pool in their requirements and see if Covaxin and covishield can provide the vaccines in time if not they should be allowed to import vaccines from abroad directly from manufacturers.
O,1388718923806244864,Hi I need an ICU Bed in Bangalore any hospital for my friend brother he is an serious. #COVID19 #Covid #Covid19IndiaHelp Any one can help me with this 🙏 @RRRMovie @MusicThaman
O,1389823764599230467,@Theshashank_p @HaramiParindey @HaramiParindey There is stock of covishield in PHC that is near Jayadeva hospital
G,1389830229091176448,"@aralalobo @vinayaravind Hi Aral, dm please. Have a personally verified lead for an oxygen concentrator"
N,1388920533576679425,"@SoumyaDivakarB @RRRMovie Thank you! Tried that, oxygen bed ain’t adequate, a ventilator bed was recommended. 104 couldn’t help with one. Please let me know if you got a lead or two."
O,1388495895797411844,"Fadnavis accuses key Maha ministers of diverting oxygen, Remdesivir  https://t.co/29Q6niRPnd"
O,1390008724270452737,"Is there feasibility for vaccination at schools? cos easy to maintain crowd, avoids load/risk of infection at hospitals/also most of the PHC has limited space for handling. @Tejasvi_Surya @mla_sudhakar  @BBMPCOMM @BbmpsplHealth"
O,1388740304669351943,Good job Team @BBMPCOMM and @DHFWKA to increase Vaccine coverage. Saw the drive in atleast 4 Apartment complexes #VaccineMaitri  Wondering why private hospitals are not opening the appointments
O,1388511648739061762,@GauthamMachaiah @BBMPCOMM Not at a hospital
O,1388421607983509507,"I will be blunt if they can kill him, I don't trust in their cremation process the hospital might just cell the body parts.  Please take the actions asap. I want the actions. We can't bring him back but I WANT JUSTICE."
O,1388517427848220673,ഇന്ത്യയ്ക്ക്  ബഹ്റൈന്റെ കൈത്താങ്ങ്: ലിക്വിഡ് ഓക്സിജനുമായി രണ്ട് കപ്പലുകൾ പുറപ്പെടും   https://t.co/xB8Gs8OoS1 #coronavirus #india #bahrain #us #uk #oxygen
O,1389089687256461315,Oxygen shortage in Karnataka ....
O,1389950656769712134,"@zubairaid2 @pappu_katappu @hornyshorty76 @FahadBombay Why we are witnessing 2nd wave is just because people in India still has more energy to debate over Mosque&amp;Temple not a bit over oxygen/Hospitals/health infra!!! Are you people not witnessing the graveyards Hindus, Muslims both are dying..."
O,1389130086578675712,"this reply 2020  working now! huge loads of oxygen, ventilators, injections, beds ,vaccines on the way [ donated by other nations] , while our rulers may be busy in next election winning plans + how to suck target taxes during this 2nd wave &amp; next 3rd 4th waves !"
O,1388567434844545024,@HHShkMohd Assalamu alaikum wa rehmatullahi wa barkatuhu aa dekho aap ne oxygen India 🇮🇳 ko bhaje tha ya ley kare #reliance wala ke naam lage ke public ke chotea bana rahe aap msg zaroo dekha mohammed ji saudi arabia 🇸🇦 aap India ko support kiya tha aa log reliance ka naam  https://t.co/tztUzmoEzt
O,1388765077608681475,"Almost all the ppl go thru the SM advices, start their own home medications, get oxygen cylinders etc.. what they are forgetting is ppl pay lakhs to study medicine, there a purpose behind it. I dialled 108 and got a response based on my answers. All that I knew was SPO2 is 87."
O,1389594821656936453,"@Tejasvi_Surya Super job Sir . After this we hope now atleast people will be find the bed and oxygen , after this corruption is busted."
G,1388392674391060482,@Actor_Siddharth They helped me when I lost my mother they gave me free ambulance from the hospital till the last rituals were finished free of cost contact tousif mercy mission 91-9590008889 bangalore  https://t.co/qnzZVV6Nqi
O,1388390222614994944,Bengaluru: BBMP mulls triage to cut hospital waiting time | Bengaluru News – Times of India  https://t.co/QwudkE0p1D
O,1388700791100354560,"11 patients die in Anantapur hospital allegedly due to oxygen snag, officials deny  #COVID19India    https://t.co/ppTk5Kchmz"
O,1389867538515849222,"2/1 We live in a strange world where we are more concerned about some alleged post-poll violence in distant Bengal,  while completely silent on the death of 20+ patients in the nearby Chamarajnagar hospital due to the shortage of oxygen."
N,1389833927284576257,@Tejasvi_Surya  Hi Sir my friends dad in Govt hospital Hubli his Oxy level is 82 looking for ISU ventilator bed in Hubli/Dharwad. Last week his elder brother died his mom also positive he also in personal oxy kit @ home. contact Manju 7338510726
N,1389991284098539524,"sir, a 24 year old newly wed girl is suffering from pneumonia lung infection &amp; covid +ve in ETCM Hospital, Kolar. She urgently needs ventilator in either B'lore or Kolar. CTSS is 17/25. Please help me in finding a ventilator for her. 9035140262 🙏 @SonuSood @SoodFoundation"
O,1389435380382924801,I thought oxygen helps the brain...doesn't seem like it is going to the brains of the people in the government for sure...
O,1388457293037981702,"@Ashtweet13 @mystiquememoir This is the deliverable of @TeamNamma. Relieving the attendants and Patients of the effort to discover whom to contact, coordinate, escalate etc. We keep collecting updates from field Volunteers on various types of beds, hospitals, wards etc cc: @Govinda63106467"
N,1389981221237657604,Bangalore  NEED ICU BED URGENTLY  Name : Madhu  Age : 62 Covid + Admitted in Ms Ramiah  CALL 7022743007 or +91 76762 94755   @Tejasvi_Surya @CMofKarnataka @BJP4India @BJYMKarnataka @NSUIKarnataka @SonuSood @karnataka_team
N,1389800259589611520,"@CovRelief   Need hospital bed with oxygen in Vijayawada, AP or someone who can set up ICU at home."
O,1389788442062581763,Authorities at K.R. Hospital in Mysuru drafted the services of Fire and Emergency Services personnel to help break ice crystal formation in the oxygen tank and averted an emergency on Tuesday.  https://t.co/jvd1BNdleY
O,1389041961156243456,"@Iamsandeshhere @nikhil_01a @Gaurang13081 @_ArindamPaul_ @narendramodi @PMOIndia @AmitShah @AmitShahOffice If it doesn’t suits ur thought then it would become an baseless points, see even I can say the same but I respect your words  Hospitals are under the control of state govt central govt would release the funds and it’s state govt duty to install the required infra systems"
O,1389651865432858630,"@amritabhinder @arvindnayak1 He has to personally go to each 132cr people..force thm to wear mask...he has to go each state force thm to install oxygen plant..sad media,opposition nd some supporters r blaming one man fr everythng..whn in time of need we dont support him..better he shd nt contest in 2024..sic"
O,1389143205170483201,ಆಮ್ಲಜನಕದ ಕೊರತೆಯಿಂದಾಗಿ ಸಾಯುವುದು ಕೋವಿಡ್ ಅಲ್ಲ...! ಇದು ಕೊಲೆ...!  Dying due to lack of oxygen is  not Covid....! It’s murder...!  #Chamarajanagara #Deaths #OxygenShortage  #ResignModi #ResignBSY #ResignSudhakar
N,1390020530196029442,@FriedaAngeline The patients oxygen level has come up from 70 to 85 and he’s is holding good for now reducing the criticality. They’ve found a ventilator bed in St. John’s &amp; will be shifting from baptist based on the doctors guidelines. Thank u every who amplified this.I will be deleting d tweet
N,1388503483901382659,"Patient name- Raviraj Kini Gender-male Hospital- KS HEGDE DERALAKATTE, MANGALORE Blood group-A+ Requirement- blood plasma  City- MANGALORE Contact-+919535817646 @RainaMekhla @sansheworld @sansheworld @salimisaf @anilkumble1074 @klrahul11"
O,1389537723048890371,@itsaishwarya_ @dm_patna @officecmbihar New puran is telling drug department will allot the tociliziumab injection to the hospitals directly but how will I come to know that the injection is allotted to Aiims Patna and will be provided to my father (patient).@aiims_patna @BiharHealthDept @dm_patna #dm_patna
O,1390181326003703808,Over one lakh oxygen concentrators cleared till May 4 by customs: Centre to HC  https://t.co/uWAj4jMOfs  via NaMo App  https://t.co/ZOcyoqfGga
O,1388403071613509634,"@RafathUn Dear All,  By god's grace the patient received the oxygen, thanks for the people who shared this post.🙏"
N,1389183130959978501,"Medax hospital Rajeshwari Nagar, Oxygen is going to end at 5pm now already 5.10pm kindly save 200 patients 30+ very critical  Kindly send information to #cmkarnataka @mla_sudhakar @DKShivakumar @narendramodi #Oxygen #karnataka"
N,1389774524195885057,".@NikhilKondajji we have a covid patient in City Medical hospital, Dvg, whose spo2 level is below 80. Is there any possibility of arranging/renting a oxygen cylinder? #SOSIYC"
N,1388494714194722820,"The patient is at Anupama Hospital, Yelahanka New Town 560064"
O,1388664057792655362,@RishadPremji @TVMohandasPai @TCS last few days every helping whatsapp group is trying to call several hospital for bed availability or oxygen availability on behalf of patients ... it’s inefficient... can we have central real time system ?
O,1389534354959863808,@IiTejas Most of Pvt &amp; govt Hospitals.
N,1388862914715607041,13.Patient/Attendant mobile number: 9742725337 14.Co-morbid conditions:  15.Preferred hospital:Pvt/ Govt : any 16.Type of Bed iRequired:General/HDU/ICU/Ventilator: ICU 17.Other Remarks: very critical &amp; urgent need ICU bed. @Raghu_Dixit
O,1389452113546080266,@devendra_rawat @WeAreBangalore @BBMPCOMM @BBMPAdmn @BbmpsplHealth @BBMPRRNagar Check this Hospital in Rajaji Nagar  https://t.co/l2Tap7ujb1
O,1388536170385055754,@Karma_Paljor Careful with what? Oxygen cylinders?
N,1390175421010903046,Please provide Remedesivir injection @CMofKarnataka @BSYBJP . VERY URGENT SHANTABAI AGE 68 SATYA HOSPITAL GULBARGA @Tejasvi_Surya  I am unable to contact my elected representatives MP Umesh Jadhav. Pl do something
N,1389185780262703104,"Hi @SonuSood. Trying to procure an oxygen concentrator for my ailing father in Dehradun, but of no avail. Distributors are charging exorbitantly. Can you pls help provide some genuine contacts?"
O,1389155586789441537,@narendramodi Sir your thanking people of Karnataka but please see news sir in Bangalore chamarajpet area what happened and what your people are doing 24 people are died with out oxygen  till no response from cm and health minister
O,1389946633777913863,@JagadishShettar Jindal should supply oxygen only to Karnataka
O,1389507971680378882,@CMofKarnataka @BSYBJP @mla_sudhakar Sir Metting cannot save the human's life .make better services form each and everyone hospitals No can one take care of any covid patinece please imporve the good service...any where people are going hospitals there no bed no oxygen... what's fucking happens for hospital🤬😡🤬😡
