label,id,tweet
O,1389639446362877954,"My mom was like ??? No ?? he's at a different hospital. Turns out BBMP people along with private players blocks BU numbers with beds allocated to BBMP, and gives the beds to other people in exchange for bribes 🤷‍♀️"
O,1390002058611200007,These medical supply team of dealers n technicians has to be safeguarded if they're infected with covid19 god can only support doctors hospitals and patient with out supply @Tejasvi_Surya @PMOIndia @CMofKarnataka @TelanganaCMO @CMOfficeUP @CPBlr @HMOIndia
O,1388716675063713794,"Saving grace, clear denial and communication (given lack of stock) meant an empty hospital and no crazy crowds to worry about.   That’s an end to my Sunday morning adventure :).   Now , I will go back and try taking part in the co-win lottery again!"
O,1388434273309392896,@tinucherian You should have told him StFU and send one Oxygen cylinder and icu bed to every patient. That all he has to do and then he can drink his master's urine for ever.
O,1389940603782270976,@Chhabiy Your MP himself owns many hospitals Do you think he will have the courage to expose hospitals All parties are the same
O,1389085555485417473,"Over 20 people reprotedly dead at a govt hospital in #Chamarajanagar in Karnataka. The reason for death is said to oxygen shortage. From last night, there's been a severe shortage of oxygen and as a result over 20 reprotedly dead.   #OxygenCrisis #Karnataka  https://t.co/qFd0NfTzJu"
O,1388586354288693248,@atti_cus @PChidambaram_IN @RahulGandhi @priyankagandhi @SitaramYechury @yadavtejashwi In shadow cabinet-   Rahul Gandhi -PM Sharad pawar - Finance minister  Uddav Thackeray-Health minister  Arvind Kejriwal - Oxygen Minister
N,1388378599279906817,Looking for an ICU bed with ventilator in Bangalore for neighbour . Any help with direct or verified contacts?
O,1389497995188588548,@_bhaveshbhatt I see discripance with data from API and Cowin portal for example API gives me this  COMMAND HOSPITAL AIR FORCE has 50 avilability but can't find it in Cowin portal have you seen this as well?
O,1389481166722387968,@ANI Oxygen and beds too please 🥺 people are dying
O,1389614711390359554,"@siddaramaiah True sir I stand with u , state government should help or do the needull for the family who lost their life without oxygen and negligence of DC or Government."
O,1389165760543526912,24 die in Karnataka hospital due to ‘oxygen shortage’ #ResignSudhakar  https://t.co/M6Pe0c5Oj1
O,1388399644426735619,@amit_iitp @KaLibrandu @sagar_we @ttindia jab koe tere ghar se covid me hospital jayega na (Bhagwan na kare) tab teri yeh chatu giri samajh me ayegi۔۔
O,1390156657221509120,"To address urgent need to augment oxygen supplies, especially after deaths of #COVID19 patients in some districts due to its shortage, Karnataka approached the Centre requesting that it be allowed to use all oxygen produced within the state.  @santwana99   https://t.co/TCjseSo8ev"
O,1389799064498098178,"@GauravPandhi Go and tell ur maharashtra health Minister and chief Minister to resign for the hospital fires there and they have killed more than that. TERA TOPE RESIGN KAR LENE DE , BAAD MEIN DEKHENGE"
N,1389455796245725192,"Urgent bed Required with ventilator (L3)/ICU for patient SPO2 drop to 30 without oxygen Patient-Rajesh Pratap Singh Age-61 Location-Taramandal,Gorakhpur,UP Contact-7007741342,8150981662 Please help trying frm 3days @myogiadityanath @myogioffice @SonuSood @covid19indiaorg @UPGovt"
O,1388737557970575369,Just now a person was helped to get to a hospital. Volunteers also helping the poor who can't use smartphones &amp; comps to get registered for #VaccineFor18Plus by his team. True he is not doing every single thing himself but using his team which in the logic of your team is missing  https://t.co/SQGprW7bGf
O,1389451956486172672,"Ministries fumble as questions raised on fate of oxygen, foreign aid rushed to Covid-hit India: Questions are being raised in the US as well as in India on the distribution of the foreign aid  https://t.co/weI1xFwGET  https://t.co/veCcT52LqL"
O,1388913776448004106,"Hearty congrats to fellow Bengal citizens for ensuring:  What you LIKE to eat. Which God you WANT to worship. With whom you LOVE to spend your life.  Thanks for providing the much needed Oxygen to Indian democracy on ventilator.  Rest of India, your time to contribute is in 2024."
O,1388720982345457670,"People venting their frustration on hospital staff. Hospital staff pleading, saying this is out of their control. Screaming matches."
N,1389540744814342149,Need 400ml plasma A- blood group in Jaipur urgently. My sister is covid positive in ICU at Fortis Hospital. Please call 9880194890 @rsingh4u @maharajasharma  please activate local Jaipur connects
O,1390144699957080065,"@Deepa26836653 It's a natural calamity situation. Insurance used to be for times when all was good for 99.99% people.  It seems for next 6 months, we shall face this. January 2022 onwards, hospitals were be free."
O,1388415924948983811,@BSYBJP vaccine is not available in Bangalore Whitefield area in any private hospital. Can you expedite the process.
O,1389106715497361409,@sumalathaA @mla_sudhakar @KPCCPresident @BSYBJP Mandya DC provided information there is no stock of oxygen..  atleast now govt will take precautions before any casualty happens.!! @INCKarnataka
O,1388355934758608898,@DCPDwarka need urgently oxygen cylinder in dwaraka please help
G,1389764027329417219,"@suubsy @anuandrews @vijayarumugam @abhinav_k316 @El_Chopernos @RaoDpk @_CricKaushik_ Hey Subu, this is the number for the Delhi Drug Control department.  01122393703  If your hospital doesn't have Tocilizumab, the dept can send it over to the hospital. Hope this helps!"
N,1388518726052442115,"Srinivas sir, there is a lady whose husband and daughter have been admitted to hospital due to covid and are having huge and unbearable financial distress. They are from Mysore. Please please help them sir. Name : Rekha, +919663174504 @srinivasiyc @srivatsayb"
O,1389292963105148931,@DrSusmitaDash Does the Odissa govt have enough ppe kits to serve in the hospitals ???leave alone common people.
O,1389891722457411586,"#Karnataka High Court directs GoI to increase cap on oxygen supply to state to 1,200 MTD from 865 MTD, considering gravity of situation, till considering revised requirement for state   @XpressBengaluru @santwana99 @PMOIndia @CMofKarnataka"
O,1389569320875790338,@RahulGandhi Did you ask this question when people died in maharashtra hospitals ?
O,1388765083493306371,"What makes me angry is why don't ppl go to the doctors in the first instance? And on top of it, he was worried abt the ambulance cmng near his house. He was worried abt what his neighbours would think..WTF!!😡😡 . My appeal to all is once the SPO2 levels drop get admitted."
O,1389492826505764868,@bharatk8 Moving it is a massive problem. 80% of that oxygen being produced was meant for industries who produce and consume at the same location. There is no efficient for transporting oxygen in such large quantities accross the country
O,1390187144413548544,"9/n: When we got to the hospital, we were told that we only have the bed for 2 hours, it was pre-booked by someone and we needed to find an alternate: and that too an ICU bed, since my uncle was deteriorating."
O,1388696987390775299,@iamnarendranath @rahulias6 ICU Bed Available in MAX7 &amp; Fatima Hospital
O,1389190583327940615,BJP k spokesperson tv debate me oxygen liye baithe rahte hai..
O,1389979143387766786,Ventilator is arranged. Thanks.
O,1388794125579743239,"Delhi Police arrest an ambulance driver for over-charging for transporting bodies of #COVID patients. The driver demanded Rs 14,000 from a decoy of the police to transport a body to a distance of 6-km: Police"
O,1388946591713611777,"I don't know if this has been asked before but, how is it possible that the religious institutions have so much supply of oxygen but not hospitals?"
N,1389428400985493508,10.Co-morbid conditions: Hypertension  11.Preferred hospital: Pvt/Govt - any with Ventilator  13.Type of Bed Required: Bed with Ventilator support
O,1389137319370780676,@pragyyabhardwaj @sushantsareen @MP_Meerut @DmMeerut @IYC @BJP4UP @GautamGambhir @virendersehwag @richaanirudh Pls contact anand hospital
O,1389164005608939527,"03-05-21. Sharing a few snippets of our daily food distn activity outside NIMHANS hospital Junction, Bengaluru. We could distribute food to around 350 ppl today. #humansforhumanity  @azhar_maqsusi @MayaSharmaNDTV @fayedsouza @srinivasiyc @Sowmyareddy @milaapdotorg @CMofKarnataka  https://t.co/CkB7lXKMh2"
O,1389660728437608449,"@hemantrajora_ Where are all the oxygen cylinders we have recieved from other countries? Why is a children's hospital running out of oxygen repeatedly? It's inhumane for the doctors, nurses and parents to keep going through such stress constantly."
O,1389837526186172416,"Kangana may be gone from here, but someone even more awful will replace her. These people exist to soak up the energy you need to fight more pressing issues. If you want to beat them, don't amplify them, don't react to them. Publicity is their oxygen. Turn it off."
N,1388381498546561027,@UNICEFIndia @HemantSorenJMM @JharkhandCMO @HemantSorenJMM @ajitanjum Bokaro General Hospital has 6 ventilators but no technician available to operate it. Kindly recruit ventilator operator on urgent basis. Many patients are dying due to unavailability of ventilator @BannaGupta76
G,1388393841544155137,@Practo we are setting up a oxygen bed temp hospital in Bangalore. Can you help us giving 6 doctors for 3 months. We will pay them.
O,1388398430028931072,Ambulance booked thanks everyone 🙂 @AshwiniMS_TNIE  @peakbengaluru
N,1389804185432981510,A colleague's family member needs an ICU bed with Oxygen support (anywhere in Bangalore) on an urgent basis. He has tested negative for covid but has all the symptoms.   #SOSBangalore #SOSIYC #COVIDEmergencyIndia
O,1389145893262135297,"@amitmalviya @BJP4India @BJP4Bengal @JPNadda @AmitShah @narendramodi u all would not able to protect karyakarta n ground level in coming days &amp; predict that next 2026 election 0 seats will b n opposition party,38 % voters go 4 job medicine oxygen/flee @jdhankhar1 @rashtrapatibhvn protect us🙏"
N,1389558572279734275,@PlasmaNCR  Please follow the following format: #OnlyDMforPlasma  Please DM details to @PlasmaNCR  as under : Patient : Anil Satija Age : 57 Blood : A+ Contact : 098111 16421 Exact location: Tirath Ram hospital Delhi We will do our best to assist. @ListenAdnan @sanjayraina
O,1389806928222507008,"To @drashwathcn Sir, There is no Covaxin vaccine for second dose at KC General Hospital or Victoria Hospital, like me and also so many senior citizens waited for long time, but no stock. Please do the needful sir"
N,1389553805105065984,@prajwalmanipal Is there any link  to track hospital bed at blore ?
N,1389295352289718272,@saptagiriulaka @CMO_Odisha @HFWOdisha Yes. We are yet to secure a hospital in vizag or bbsr. Hospital landline numbers are not being picked up.
O,1389967399164674051,#JantaMangeJawaab I am so surprised on the 02 situation. My question is why the large hospitals all over the states should not have a oxygen plants in the hospital itself rather than blaming the govt. When these hospitals charges heavily on the patient. It is my suggestion.
O,1388698126601490432,"New #Aircraft for #Modi -₹8400  crores  Central Vista Project - ₹20000 crores,  Ram Mandir - ₹2500 Crores,  Sardar Patel Statue - ₹3000crores..   #Covid19: pls donate to #PMCacresFund, which doesn't care people. Begging the world for #Oxygen.😷 #ModiMadeDisaster"
N,1388684067764281346,"Urgently require a bed with O2  Patient - Shakti Singh Age - 38 Location - Uttam Nagar, West Delhi Attendant - 9868070421, Arun Oxygen level - 79 @RubikaLiyaquat @DrKumarVishwas @GautamGambhir @TajinderBagga @impreetsbakshi"
N,1389982002422632450,"JaiGuruDev! Tejasvi Sir,Oxygen is required at Rajanandini hospital at Konankunte for Mahadev patient.kindly help to arrange.Grateful...Wife Pavitra 9739717516,attendant Manjula 7338321772 ,6363197679.BU number :718115 BU"
N,1389182323795496966,"Need Help -  Urgent Patient Name : Ashok Deori Age : 35 Area : 736, 52, Main Road, Maha Lingeswaram Layout, Adugodi, Bangalore 560030 Symptoms : FEVER SPO2 : Very Low Attendee Name - Rajib Deori Mobile No : 9535270647 Requirement- Need Govt hospital with ICU Bed with Ambulance"
O,1389638699034451968,"@PMOIndia @CMofKarnataka @Tejasvi_Surya @drharshvardhan @mla_sudhakar : kindly speak to medical professionals Doctor's, Nurse's, Hospitals workers, cremetoriam workers. Understand their work pressure during the pandemic. Kindly release bonus/perks for stipulated time."
G,1389158732609638405,ICU Bed available at Joshi nursing home at Chamarajpet. Pls talk to  Aishwarya@ 9008260106. They don’t have ventilators though. Those who needs icu or oxygen bed pls call her &amp; secure. Spo2 should be 80+ CT report less than 15 Confirmed it's available (3rd May 2021)
O,1389727081131495430,"Any irregularities in Pvt hospital , Such hospital to be punished by taking over by govt till pandemic ends ."
O,1389114019466731523,@0creativitigang Broo the player went to a hospital and reentered the bubble like nothing happened it is literally the textbook definition of a bio bubble breach
O,1388394741411184640,"Reliance: Chairman Mukesh Ambani personally supervising scale-up of production and transportation at Jamnagar. In April 2021, Reliance supplied over 15,000 MT of Medical Grade Liquid Oxygen free of cost - helping nearly 15 lakh patients"
O,1388719649714442241,There was no doctor or nurse in attendance. It was a relatively new hospital and were told that the brand new x ray machine had not been used. It was a holiday and there was a relaxed atmosphere to boot. We decided to transfer our family members to Bangalore.
O,1388449833820643330,Jis mandir ke liye Chanda ikattha kiya usi mandir ke trust ne Covid care hospital start kar diya crores laga kar. Journalist hain to itna bhi nahi pata?? Sirf gandagi failaenge?? Moreover ye kaise pata hai ki kisi bhi Chanda maangne wale ne oxygen cylinder ki vyavastha nahi kari?
O,1389323312103247876,NO BED! NO OXYGEN People of Karnataka Slams  CM Yediyurppa &amp; BJP #INCIndia #INCKarnataka @brnaidu1978 @Aslam_khader  https://t.co/LADZsJqxi9
O,1389103313325477889,KPCC chief D.K. Shivakumar on Oxygen shortage and mismanagement in the state of Karnataka that cost over 22 lives in chamrajnagar Karnataka ....
O,1388722370563624960,Should a foreign embassy actually wait for Covid cases and emergency to arise and only then place a request for oxygen cylinders? They have already seen our own ambassadors dying outside hospitals while waiting for beds.
O,1388337670594519040,"@workingboxwala It has to go through cowon app only even in Private hospitals..I calle and checked with Apollo and fortis bangalore..if you don't see it, that means vaccines are not available."
O,1388807941134839808,"@VishalDadlani Mr. Sellout, grew any balls to have a say on Delhi CM and Maharashtra CM yet? Hospitals inko ITBP aur DRDO set up karke de, saal bhar baad bhi oxygen k liye Center pe dependent hai aur visit k naam pe photo khinchwane pahunch jayenge. CM kya advertisement k liye bane ho?"
